gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage,homeLadderPosition,awayLadderPosition,homeTeamPointsFor,homeTeamPointsAgainst,homeTeamPercentage,awayTeamPointsFor,awayTeamPointsAgainst,awayTeamPercentage,homeCurrentLadderPosition,awayCurrentLadderPosition,homeBreak,awayBreak,homePreviousRainfall,awayPreviousRainfall
2015R2103,2015,21,22/08/2015,Sydney Showground,14:10:00,19507,Greater Western Sydney,44,Sydney,133,0,0,0,1,0,0,3,3,19,167,-12.79814815,52.128367,70.86363636,65.84090909,69.32727273,69.84204545,69.53685639,69.71179408,16,1,1663,1737,95.73978123,1744,1476,118.1571816,10,5,7,8,1.2,0
2015R2104,2015,21,22/08/2015,Carrara,16:35:00,16253,Gold Coast,97,Essendon,95,18.8,1,0,0,3,0,5,5,27,16,10.25337302,-27.64115079,61.29545455,72.5,67.77651515,72.19318182,66.08152384,70.51653139,12,7,1518,2025,74.96296296,1438,1968,73.06910569,16,15,6,7,0,0
2015R2105,2015,21,22/08/2015,Docklands,19:20:00,25245,St Kilda,97,Geelong,97,0,0,0,0,1,0,7,3,118,447,21.83269944,34.10185185,64.18181818,71.25,63.04431818,73.06363636,64.91608783,70.56536141,18,3,1627,1902,85.54153523,1734,1753,98.91614375,13,9,7,7,1,0
2015R2106,2015,21,22/08/2015,Adelaide Oval,19:10:00,46609,Adelaide,131,Brisbane Lions,44,0.6,1,1,1,0,0,2,1,-39,52,-13.1,2.053030303,80.5,81.90909091,73.03181818,73.09280303,74.2691747,70.19368195,10,15,2027,1702,119.0951821,1365,2050,66.58536585,8,17,7,7,0,0
2015R2107,2015,21,23/08/2015,Docklands,13:10:00,23857,North Melbourne,94,Fremantle,83,0,1,1,0,4,0,2,2,-68,-18,-11.50454545,22.47727273,70.52272727,72.31818182,78.31363636,77.54431818,75.30376328,74.0700241,6,4,1922,1733,110.9059435,1696,1388,122.1902017,7,1,8,7,1,0
2015R2108,2015,21,23/08/2015,M.C.G.,15:20:00,33962,Carlton,78,Melbourne,55,0,1,0,0,0,0,3,3,35,151,11.95995671,-10.35479798,62.27272727,64.45454545,63.71856061,67.70151515,65.48167716,69.83697773,13,17,1418,2109,67.23565671,1416,1859,76.16998386,18,14,8,7,0,0
2015R2109,2015,21,23/08/2015,Subiaco,14:40:00,37733,West Coast,162,Western Bulldogs,85,0,1,1,1,3,0,4,3,137,371,18.3,70.57878788,68.40909091,77.84090909,69.24431818,73.35113636,70.16983471,70.60816608,9,14,2136,1416,150.8474576,1883,1622,116.0912454,3,4,7,7,0,0
2015R2201,2015,22,28/08/2015,M.C.G.,19:50:00,40582,Geelong,62,Collingwood,110,17.6,0,1,0,0,1,2,3,-179,205,43.11363636,3.967592593,73.40909091,64.40909091,73.21363636,72.07727273,71.11697412,72.34981244,3,11,1853,1833,101.0911075,1880,1761,106.7575241,9,12,6,6,0,0
2015R2202,2015,22,29/08/2015,Sydney Showground,13:45:00,9538,Greater Western Sydney,132,Carlton,51,0,1,0,1,2,0,6,3,117,201,4.146275253,27.225,64.34090909,71.68181818,66.76666667,63.88522727,68.29102848,65.79591721,16,13,1795,1788,100.3914989,1469,2241,65.55109326,11,17,7,6,0,0
2015R2203,2015,22,29/08/2015,York Park,14:10:00,11731,Hawthorn,134,Brisbane Lions,62,1.8,1,0,0,0,4,4,3,477,25,42.01862374,10.3760101,66.18181818,68.90909091,71.06363636,71.24659091,71.50409515,68.76080227,2,15,2339,1492,156.769437,1427,2184,65.33882784,3,18,8,7,0,0.6
2015R2204,2015,22,29/08/2015,Docklands,16:35:00,37299,North Melbourne,73,Western Bulldogs,96,3.2,0,1,0,0,0,2,6,77,-421,-9.245833333,-17.6088925,77.54545455,68.31818182,78.41818182,77.67878788,76.36880638,74.82301121,6,14,1995,1829,109.0759978,1979,1695,116.7551622,7,6,6,6,0,0
2015R2205,2015,22,29/08/2015,M.C.G.,19:20:00,37864,Essendon,47,Richmond,74,3.2,0,0,1,0,0,2,2,-229,66,23.73660714,8.96969697,69.56818182,88.06818182,70.22159091,77.94090909,68.61369048,76.09228347,7,8,1485,2042,72.72282076,1822,1501,121.3857428,15,5,7,7,18.8,0
2015R2206,2015,22,29/08/2015,Carrara,19:20:00,9343,Gold Coast,51,Port Adelaide,88,0.2,0,1,1,3,0,2,3,-56,119,21.74305556,1.038930976,73.11363636,78.63636364,68.09318182,71.19848485,65.72245337,72.04926595,12,5,1569,2113,74.25461429,1880,1821,103.239978,16,10,7,8,18.8,0
2015R2207,2015,22,30/08/2015,Adelaide Oval,12:40:00,52460,Adelaide,126,West Coast,69,0,1,1,1,3,0,1,2,13,113,-7,-4.055555556,79.5,82.22727273,74.54090909,72.75,75.2101912,72.54206122,10,9,2107,1821,115.7056562,2205,1542,142.9961089,8,2,8,7,0.6,0
2015R2208,2015,22,30/08/2015,Docklands,15:20:00,27856,St Kilda,38,Sydney,135,2.4,0,0,1,2,0,4,3,-377,-259,-34.95089286,-37.83511905,77.11363636,84.40909091,74.28863636,76.94545455,75.05457529,75.61118623,18,1,1665,2037,81.73784978,1879,1514,124.1083223,13,4,8,8,0,0
2015R2209,2015,22,30/08/2015,Subiaco,14:40:00,33529,Fremantle,108,Melbourne,54,15.6,1,0,0,3,0,4,4,-373,199,16.09375,16.76900253,64.61363636,63.38636364,72.59090909,63.72575758,70.42747272,66.93967131,4,17,1804,1442,125.1040222,1470,1967,74.73309609,1,14,7,7,0,0
2015R2301,2015,23,4/09/2015,Docklands,19:50:00,40461,Richmond,108,North Melbourne,67,0,1,1,0,0,0,1,9,-50,1393,-18.30769231,52.64151127,75.54545455,50.84090909,77.92727273,54.73522727,76.93649967,54.80821262,8,6,1930,1568,123.0867347,2062,1937,106.4532783,5,8,6,6,3.2,3.2
2015R2302,2015,23,5/09/2015,Kardinia Park,13:05:00,26128,Geelong,119,Adelaide,80,0,1,0,1,2,0,3,0,-129,0,15.20787037,0,62.97727273,78.97727273,73.53977273,76.17727273,72.04489513,75.38238334,3,10,1853,1833,101.0911075,2216,1923,115.2366095,12,7,8,6,17.6,0
2015R2303,2015,23,5/09/2015,Gabba,13:45:00,15434,Brisbane Lions,130,Western Bulldogs,122,0,1,0,1,3,0,2,3,27,705,-5.733333333,34.14242424,60.75,70.95454545,71.7,73.56363636,68.78404373,70.94989802,15,14,1557,2306,67.51951431,2101,1825,115.1232877,18,6,7,7,1.8,3.2
2015R2304,2015,23,5/09/2015,Adelaide Oval,15:20:00,37922,Port Adelaide,122,Fremantle,53,0,1,1,1,3,0,2,12,31,1956,-7.921717172,53.41191887,76.90909091,48.79545455,74.00871212,46.92272727,74.05733263,44.76592852,5,4,2002,1874,106.8303095,1857,1564,118.7340153,9,1,7,6,0.2,15.6
2015R2305,2015,23,5/09/2015,M.C.G.,16:40:00,33182,Hawthorn,113,Carlton,56,0,1,1,0,0,0,3,3,-117,-40,6.000213675,14.72679173,85.72727273,58,73.45909091,61.72348485,73.98321073,63.02984793,2,13,2452,1548,158.3979328,1525,2354,64.78334749,2,17,7,7,1.8,0
2015R2306,2015,23,5/09/2015,S.C.G.,19:25:00,25424,Sydney,127,Gold Coast,64,0,1,1,0,2,0,2,2,349,-106,23.03237179,21.90972222,83.65909091,62.70454545,76.6,66.26931818,74.45868216,63.44331571,1,12,2006,1578,127.1229404,1633,2240,72.90178571,4,16,6,7,2.4,0.2
2015R2307,2015,23,5/09/2015,Subiaco,17:40:00,36165,West Coast,125,St Kilda,30,8,1,0,0,3,0,4,3,-236,39,-22.99038462,7.50952381,63.88636364,65.97727273,73.58409091,72.30681818,75.86202188,74.02870539,9,18,2330,1572,148.2188295,1695,2162,78.39962997,3,13,6,6,0,2.4
2015R2308,2015,23,6/09/2015,Docklands,13:10:00,8974,Melbourne,103,Greater Western Sydney,77,0,1,0,1,2,0,4,2,223,256,30.59610806,92.33846154,66.81818182,79.02272727,61.25340909,66.99204545,63.87829462,65.50380365,17,16,1573,2044,76.95694716,1872,1891,98.99524061,14,10,7,8,15.6,0
2015R2309,2015,23,6/09/2015,M.C.G.,15:20:00,40270,Collingwood,92,Essendon,95,0,0,1,0,0,0,3,4,169,386,26.51759259,8.293589744,81.56818182,65.65909091,70.4655303,68.82386364,70.40403113,68.07864276,11,7,1972,1856,106.25,1580,2134,74.0393627,11,15,9,8,17.6,3.2
2015QF01,2015,24,11/09/2015,Subiaco,18:20:00,42663,West Coast,96,Hawthorn,64,8,1,1,1,3,0,3,3,-11,-509,28.25952381,-40.17474516,3.818181818,3.431818182,45.73636364,51.49545455,67.30364475,74.72643164,9,2,2426,1636,148.2885086,2516,1644,153.0413625,3,2,6,6,8,0
2015QF02,2015,24,12/09/2015,Subiaco,13:20:00,40071,Fremantle,69,Sydney,60,19.4,1,0,1,4,0,13,2,-1850,-11,-47.96017418,-1.20734127,4.431818182,85.40909091,62.60795455,79.30909091,73.04183737,73.88781224,4,1,1926,1624,118.5960591,2066,1647,125.4401943,1,4,7,7,0,0
2015EF01,2015,24,12/09/2015,M.C.G.,19:20:00,60872,Western Bulldogs,102,Adelaide,109,0,0,0,0,2,0,5,2,-800,-149,-30.58222222,-6.909920635,68.86363636,65.09090909,76.31818182,78.02727273,75.24238247,74.32386862,14,10,2203,1934,113.9089969,2277,2058,110.6413994,6,7,7,7,0,0
2015EF02,2015,24,13/09/2015,M.C.G.,15:20:00,90186,Richmond,88,North Melbourne,105,0,0,1,0,0,0,2,10,-86,-1453,-3.188988095,-44.33558271,79.04545455,71.88636364,78.79318182,76.08181818,77.73366481,75.43679036,8,6,2018,1673,120.6216378,2167,2025,107.0123457,5,8,9,9,0,0
2015SF01,2015,25,18/09/2015,M.C.G.,19:50:00,70879,Hawthorn,135,Adelaide,61,1.6,1,0,1,2,0,2,1,16,-27,28.93419146,9.678571429,0,1.340909091,33.58636364,61.66818182,69.0038953,69.9575963,2,10,2651,1705,155.483871,2277,2058,110.6413994,2,7,7,6,8,0
2015SF02,2015,25,19/09/2015,Stadium Australia,19:20:00,31162,Sydney,51,North Melbourne,77,7,0,0,1,2,0,2,2,-19,114,5.306944444,17.04243967,5.204545455,2.272727273,63.00454545,45.11818182,69.53988011,66.9944698,1,6,2117,1724,122.7958237,2244,2076,108.0924855,4,8,7,6,19.4,0
2015PF01,2015,26,25/09/2015,Subiaco,18:20:00,41508,Fremantle,67,Hawthorn,94,0,0,1,1,3,0,2,0,79,0,18.70361991,0,80.79545455,1.068181818,77.67424242,63.07727273,75.29065217,75.81272497,4,2,1993,1718,116.0069849,2745,1772,154.9097065,1,2,13,7,19.4,1.6
2015PF02,2015,26,26/09/2015,Subiaco,17:45:00,43080,West Coast,80,North Melbourne,55,0,1,1,1,3,0,2,1,-110,-24,-44.72735507,-9.441391941,0,4.022727273,60.49545455,61.04545455,74.70887323,70.86012707,9,6,2567,1798,142.7697442,2299,2156,106.6326531,3,8,15,7,8,7
2015GF01,2015,27,3/10/2015,M.C.G.,14:30:00,98632,West Coast,61,Hawthorn,107,0,0,1,1,0,4,0,1,0,-76,0,-34.71464646,82.18181818,80.59090909,74.21818182,80.36818182,78.85033039,81.36020902,9,2,2567,1798,142.7697442,2852,1833,155.5919258,3,2,7,8,0,0
